Mod:Item:MetaData, Localized Name
Avaritia:Infinity_Helm, Infinity Helmet
Avaritia:Infinity_Chest, Infinity Breastplate
Avaritia:Infinity_Pants, Infinity Pants
Avaritia:Infinity_Shoes, Infinity Boots
Avaritia:Matter_Cluster, Matter Cluster
Avaritia:Infinity_Bow, Longbow of the Heavens
Avaritia:Infinity_Shovel, Planet Eater
Avaritia:Infinity_Axe, Nature's Ruin
ImmersiveEngineering:metal:0, Lingot de cuivre
ImmersiveEngineering:metal:1, Lingot d'aluminium
ImmersiveEngineering:metal:2, Lingot de plomb
ImmersiveEngineering:metal:3, Lingot d'argent
ImmersiveEngineering:metal:4, Lingot de nickel
ImmersiveEngineering:metal:5, Lingot de constantan
ImmersiveEngineering:metal:6, Lingot d'électrum
ImmersiveEngineering:metal:7, Lingot d'acier
ImmersiveEngineering:metal:8, Sable de fer
ImmersiveEngineering:metal:9, Sable d'or
ImmersiveEngineering:metal:10, Sable de cuivre
ImmersiveEngineering:metal:11, Sable d'aluminium
ImmersiveEngineering:metal:12, Sable de plomb
ImmersiveEngineering:metal:13, Sable d'argent
ImmersiveEngineering:metal:14, Sable de nickel
ImmersiveEngineering:metal:15, Sable de constantan
ImmersiveEngineering:metal:16, Sable d'électrum
ImmersiveEngineering:metal:17, Poussière de coke
ImmersiveEngineering:metal:18, Poussière de quartz
ImmersiveEngineering:metal:19, Poussière de graphite HOP
ImmersiveEngineering:metal:20, Lingotde graphite HOP
ImmersiveEngineering:metal:21, Pépite de fer
ImmersiveEngineering:metal:22, Pépite de cuivre
ImmersiveEngineering:metal:23, Pépite d'aluminium
ImmersiveEngineering:metal:24, Pépite de plomb
ImmersiveEngineering:metal:25, Pépite d'argent
ImmersiveEngineering:metal:26, Pépite de nickel
ImmersiveEngineering:metal:27, Pépite de constantan
ImmersiveEngineering:metal:28, Pépite d'électrum
ImmersiveEngineering:metal:29, Pépite d'acier
ImmersiveEngineering:metal:30, Iron Plate
ImmersiveEngineering:metal:32, Aluminium Plate
ImmersiveEngineering:metal:33, Lead Plate
ImmersiveEngineering:metal:36, Constantan Plate
ImmersiveEngineering:metal:38, Steel Plate
ImmersiveEngineering:material:0, Bâton traité
ImmersiveEngineering:material:1, Segment de roue à aube
ImmersiveEngineering:material:2, Lame d'éolienne
ImmersiveEngineering:material:3, Fibre de chanvre industriel
ImmersiveEngineering:material:4, Tissu résistant
ImmersiveEngineering:material:5, Lame d'éolienne améliorée
ImmersiveEngineering:material:6, Coke de charbon
ImmersiveEngineering:material:7, Canon de revolver
ImmersiveEngineering:material:8, Baril de revolver
ImmersiveEngineering:material:9, Crosse en bois
ImmersiveEngineering:material:10, Marteau de revolver
ImmersiveEngineering:material:11, Composant mécanique en fer
ImmersiveEngineering:material:12, Composant mécanique en acier
ImmersiveEngineering:material:13, Scorie
ImmersiveEngineering:material:14, Iron Rod
ImmersiveEngineering:material:15, Steel Rod
ImmersiveEngineering:material:16, Aluminium Rod
ImmersiveEngineering:seed:0, Graines de chanvre industriel
ImmersiveEngineering:coil:0, Bobine de fil de cuivre
ImmersiveEngineering:coil:1, Bobine de fil d'électrum
ImmersiveEngineering:coil:2, Bobine de fil HT
ImmersiveEngineering:coil:3, Bobine de fil de chanvre
ImmersiveEngineering:coil:4, Bobine de fil de fer
ImmersiveEngineering:tool:0, Marteau d'ingénieur
ImmersiveEngineering:tool:1, Coupe-câble d'ingénieur
ImmersiveEngineering:tool:2, Voltmètre d'ingénieur
ImmersiveEngineering:tool:3, Manuel d'ingénieur
ImmersiveEngineering:toolbox, Engineer's Toolbox
ImmersiveEngineering:revolver:0, Revolver
ImmersiveEngineering:revolver:1, Revolver à recharge rapide
ImmersiveEngineering:bullet:0, Empty Casing
ImmersiveEngineering:bullet:1, Empty Shell
ImmersiveEngineering:bullet:2, Casull Cartridge
ImmersiveEngineering:bullet:3, Armor-Piercing Cartridge
ImmersiveEngineering:bullet:4, Buckshot Cartridge
ImmersiveEngineering:bullet:5, High-Explosive Cartridge
ImmersiveEngineering:bullet:6, Dragon's Breath Cartridge
ImmersiveEngineering:bullet:7, Homing Cartridge
ImmersiveEngineering:bullet:8, Wolfpack Cartridge
ImmersiveEngineering:bullet:9, Silver Cartridge
ImmersiveEngineering:bullet:10, Phial Cartridge
ImmersiveEngineering:fluidContainers:0, Bouteille d'huile de créosote
ImmersiveEngineering:fluidContainers:1, Seau d'huile de créosote
ImmersiveEngineering:fluidContainers:2, Bouteille d'huile végétale
ImmersiveEngineering:fluidContainers:3, Seau d'huile végétale
ImmersiveEngineering:fluidContainers:4, Bouteille d'éthanol
ImmersiveEngineering:fluidContainers:5, Seau d'éthanol
ImmersiveEngineering:fluidContainers:6, Bouteille de biodiesel
ImmersiveEngineering:fluidContainers:7, Seau de biodiesel
ImmersiveEngineering:drill:0, Foret de minage
ImmersiveEngineering:drillhead:0, Tête de foret en acier
ImmersiveEngineering:drillhead:1, Tête de foret en fer
ImmersiveEngineering:toolupgrade:0, Internal Oxidizer Tank
ImmersiveEngineering:toolupgrade:1, Advanced Lubrication System
ImmersiveEngineering:toolupgrade:2, Additional Augers
ImmersiveEngineering:toolupgrade:3, Large Fuel Tank
ImmersiveEngineering:toolupgrade:4, Bayonet
ImmersiveEngineering:toolupgrade:5, Extended Magazine
ImmersiveEngineering:toolupgrade:6, Amplifier Electron Tubes
ImmersiveEngineering:toolupgrade:7, Focused Nozzle
ImmersiveEngineering:toolupgrade:8, Precision Scope
ImmersiveEngineering:toolupgrade:9, Additional Capacitors
ImmersiveEngineering:skyhook, Grapin-aérien d'ingénieur
ImmersiveEngineering:blueprint, Engineer's Blueprint
ImmersiveEngineering:graphiteElectrode, Graphite Electrode
ImmersiveEngineering:shader, Shader
ImmersiveEngineering:shaderBag, Shader Grabbag
ImmersiveEngineering:jerrycan, Jerrycan
ImmersiveEngineering:chemthrower, Chemical Thrower
ImmersiveEngineering:railgun, Railgun
ImmersiveEngineering:mold:0, Metal Press Mold: Plate
ImmersiveEngineering:mold:2, Metal Press Mold: Rod
arcane_engineering:drillhead:0, Thaumium Drill Head
arcane_engineering:drillhead:1, Void Drill Head
arcane_engineering:impulse_boots, Impulse Boots
arcane_engineering:wand_upgradeable:0, Baguette Treated Wood à embout de fer
arcane_engineering:wand_upgradeable:10, Baguette Treated Wood Electrum Garnished
arcane_engineering:wand_upgradeable:8, Baguette Treated Wood Steel Tipped
arcane_engineering:wandupgrade:0, Vis Capacitor
arcane_engineering:wandupgrade:1, Crystalline Charger
arcane_engineering:wandupgrade:2, Focus Energizer
arcane_engineering:wandcap:0, Steel Wand Cap
arcane_engineering:wandcap:1, Electrum Wand Cap
Automagy:shardSliver:0, Petit morceau d'air
Automagy:shardSliver:1, Petit morceau de feu
Automagy:shardSliver:2, Petit morceau d'eau
Automagy:shardSliver:3, Petit morceau de terre
Automagy:shardSliver:4, Petit morceau d'ordre
Automagy:shardSliver:5, Petit morceau d'entropie
Automagy:enchantedPaper:0, Papier enchanté
Automagy:enchantedPaper:1, Liste blanche runique
Automagy:enchantedPaper:2, Liste noir runique
Automagy:enchantedPaper:3, Papier enchanté lié
Automagy:avaricePearl:0, Perle d'avarice
Automagy:avaricePearl:1, Perle de misère
Automagy:crystalEye, Oeil cristallin
Automagy:crystalEntityEye, Oculo Anima
Automagy:crystalBrain:0, Cerveau cristallin : Air
Automagy:crystalBrain:1, Cerveau cristallin : Feu
Automagy:crystalBrain:2, Cerveau cristallin : Eau
Automagy:crystalBrain:3, Cerveau cristallin : Terre
Automagy:crystalBrain:4, Cerveau cristallin : Ordre
Automagy:crystalBrain:5, Cerveau cristallin : Entropie
Automagy:golemLinker, Cloche liante golem
Automagy:ingredient:0, Disque de confluence
Automagy:horizontal:0, Perle d'avarice brisée
Automagy:edible:0, Amalgame de Mercatus
Automagy:foodstuff:0, Soupe de chamvisgnon
Automagy:netherHeart, Coeur de braise
Automagy:tallyLens:0, Boite de lentille de concordance : Claire
Automagy:tallyLens:1, Boite de lentille de concordance : Déliée
Automagy:tallyLens:2, Boite de lentille de concordance : Contrainte
Automagy:glyph:0, Mélange aqueux
Automagy:glyph:1, Glyphe du vide
Automagy:glyph:2, Glyphe de la consommation
Automagy:glyph:3, Glyphe du siphonnage
Automagy:glyph:4, Glyphe de l'envie
Automagy:glyph:5, Glyphe de la tempérance
Automagy:glyph:6, Glyphe de la préservation
Automagy:glyph:7, Glyphe du glouton
Automagy:glyph:8, Glyphe du réservoir
Automagy:glyph:9, Glyphe des bovins
Automagy:golemWorkbenchUpgrade:0, Amélioration d'atelier : Air
Automagy:golemWorkbenchUpgrade:1, Amélioration d'atelier : Feu
Automagy:golemWorkbenchUpgrade:3, Amélioration d'atelier : Terre
Automagy:golemWorkbenchUpgrade:5, Amélioration d'atelier : Entropie
Automagy:baubleEnderDisjunction:0, Anneau de la disjonction du vide
Automagy:baubleEnderDisjunction:1, Anneau moindre de la disjonction du vide
Automagy:autoHandMirror, Petit miroir affamé
Automagy:focusCrafting, Foci de baguette : Fabrication
Automagy:phialExtra, Fiole de concentré d'enchanteur
Automagy:creativeTool:0, Enbout pensant
Automagy:bucketMushroom, Seau de soupe de champignon
Automagy:bucketVishroom, Seau de soupe de chamvisgnon
BiblioCraft:item.StockroomCatalog, Stockroom Catalog
BiblioCraft:item.PlumbLine, Plumb line
BiblioCraft:item.FramingSaw, Framing Saw
BiblioCraft:item.FramingBoard, Framing Board
BiblioCraft:item.FramingSheet, Framing Sheet
BiblioCraft:item.TesterItem, ItemStack Name Tester
BiblioCraft:item.AtlasBook:0, Atlas
BiblioCraft:item.AtlasPlate, Atlas Plate
BiblioCraft:item.DeathCompass, Eternal Compass
BiblioCraft:item.PaintingCanvas, Toile
BiblioCraft:item.BigBook, Gros livre éditable
BiblioCraft:item.RecipeBook, Livre de recette vide
BiblioCraft:item.SlottedBook, Livre creux
BiblioCraft:item.HandDrill, Vilebrequin
BiblioCraft:item.tapeMeasure, Mètre à ruban
BiblioCraft:item.tape, Bobine de mètre à ruban
BiblioCraft:item.BiblioChase, Cadre de Presse d'impression
BiblioCraft:item.PrintPlate, Plaque de Presse d'impression
BiblioCraft:item.EnchantedPlate, Plaque enchantée
BiblioCraft:item.BiblioRedBook, Redstone: Volume I
BiblioCraft:item.BiblioGlasses:0, Lunette de lecture
BiblioCraft:item.BiblioGlasses:1, Lunette de soleil
BiblioCraft:item.BiblioGlasses:2, Monocle
BiblioCraft:item.BiblioDrill, Visseuse
BiblioCraft:item.BiblioCreativeLock, Serrure et Clé
BiblioCraft:item.BiblioClipboard, Presse-papier
BiblioCraft:item.seatBack:0, Dossier de chaise en chêne
BiblioCraft:item.seatBack:1, Dossier de chaise en sapin
BiblioCraft:item.seatBack:2, Dossier de chaise en bouleau
BiblioCraft:item.seatBack:3, Dossier de chaise en acajou
BiblioCraft:item.seatBack:4, Dossier de chaise en acacia
BiblioCraft:item.seatBack:5, Dossier de chaise en chêne noir
BiblioCraft:item.seatBack:6, Framed Seat Back
BiblioCraft:item.seatBack2:0, Dossier de chaise en chêne
BiblioCraft:item.seatBack2:1, Dossier de chaise en sapin
BiblioCraft:item.seatBack2:2, Dossier de chaise en bouleau
BiblioCraft:item.seatBack2:3, Dossier de chaise en acajou
BiblioCraft:item.seatBack2:4, Dossier de chaise en acacia
BiblioCraft:item.seatBack2:5, Dossier de chaise en chêne noir
BiblioCraft:item.seatBack2:6, Framed Seat Back
BiblioCraft:item.seatBack3:0, Dossier de chaise en chêne
BiblioCraft:item.seatBack3:1, Dossier de chaise en sapin
BiblioCraft:item.seatBack3:2, Dossier de chaise en bouleau
BiblioCraft:item.seatBack3:3, Dossier de chaise en acajou
BiblioCraft:item.seatBack3:4, Dossier de chaise en acacia
BiblioCraft:item.seatBack3:5, Dossier de chaise en chêne noir
BiblioCraft:item.seatBack3:6, Framed Seat Back
BiblioCraft:item.seatBack4:0, Dossier de chaise en chêne
BiblioCraft:item.seatBack4:1, Dossier de chaise en sapin
BiblioCraft:item.seatBack4:2, Dossier de chaise en bouleau
BiblioCraft:item.seatBack4:3, Dossier de chaise en acajou
BiblioCraft:item.seatBack4:4, Dossier de chaise en acacia
BiblioCraft:item.seatBack4:5, Dossier de chaise en chêne noir
BiblioCraft:item.seatBack4:6, Framed Seat Back
BiblioCraft:item.seatBack5:0, Dossier de chaise en chêne
BiblioCraft:item.seatBack5:1, Dossier de chaise en sapin
BiblioCraft:item.seatBack5:2, Dossier de chaise en bouleau
BiblioCraft:item.seatBack5:3, Dossier de chaise en acajou
BiblioCraft:item.seatBack5:4, Dossier de chaise en acacia
BiblioCraft:item.seatBack5:5, Dossier de chaise en chêne noir
BiblioCraft:item.seatBack5:6, Framed Seat Back
BiblioCraft:item.BiblioMapTool, Compas de dessin
BiblioCraft:item.BiblioWayPointCompass, Compas à repère
ForbiddenMagic:NetherShard:0, Tesson de colère
ForbiddenMagic:NetherShard:1, Tesson d'envie
ForbiddenMagic:NetherShard:2, Tesson d'infection
ForbiddenMagic:NetherShard:3, Tesson de fierté
ForbiddenMagic:NetherShard:4, Tesson de soif
ForbiddenMagic:NetherShard:5, Tesson de paresse
ForbiddenMagic:NetherShard:6, Tesson d'avidité
ForbiddenMagic:GluttonyShard, Tesson de gloutonnerie
ForbiddenMagic:TaintShovel, Pelle du purifieur
ForbiddenMagic:TaintPickaxe, pioche de distortion
ForbiddenMagic:ArcaneCakeItem, Gâteau thaumique
ForbiddenMagic:SkullAxe, Hache du chasseur de crane
ForbiddenMagic:MorphPickaxe, Pioche caméléon
ForbiddenMagic:MorphSword, Epée caméléon
ForbiddenMagic:MorphShovel, Pelle caméléon
ForbiddenMagic:MorphAxe, Hache caméléon
ForbiddenMagic:MobCrystal, %s Cristal imprimé
ForbiddenMagic:DiabolistFork, Fouche du diaboliste
ForbiddenMagic:WandCores:0, Tainted Rod
ForbiddenMagic:WandCores:1, Infernal Rod
ForbiddenMagic:WandCores:2, Eldritch Rod
ForbiddenMagic:WandCores:3, Blood Rod
ForbiddenMagic:WandCores:4, Witchwood Rod
ForbiddenMagic:WandCores:5, Profane Rod
ForbiddenMagic:WandCores:6, Inert Blood Rod
ForbiddenMagic:WandCores:7, Livingwood Rod
ForbiddenMagic:WandCores:8, Dormant Livingwood Rod
ForbiddenMagic:WandCores:9, Blood Staff Core
ForbiddenMagic:WandCores:10, Witchwood Staff Core
ForbiddenMagic:WandCores:11, Dreamwood Rod
ForbiddenMagic:WandCores:12, Silent Dreamwood Rod
ForbiddenMagic:WandCores:13, Dreamwood Staff Core
ForbiddenMagic:WandCores:72, Baguette Infecté à embout de thaumium
ForbiddenMagic:WandCores:72, Baguette Infernal à embout de thaumium
ForbiddenMagic:WandCores:2000, Baguette Neutronium cosmique Orichalcum Studded
ForbiddenMagic:WandCores:2000, Bâton Neutronium cosmique Orichalcum Studded
ForbiddenMagic:WandCores:36, Baguette Profane à embout de fer
ForbiddenMagic:WandCores:84, Baguette Sang Alchemically Crowned
ForbiddenMagic:WandCores:168, Bâton Sang Alchemically Crowned
ForbiddenMagic:WandCores:84, Baguette Bois vivant Manasteel Entwined
ForbiddenMagic:WandCores:84, Baguette Dreamwood Elementium Kissed
ForbiddenMagic:WandCores:144, Bâton Dreamwood Elementium Kissed
ForbiddenMagic:WandCores:1, Baguette en bois Terrasteel Nerfed
ForbiddenMagic:WandCores:84, Baguette §kAlchemical§r à l'aspect du Vide
ForbiddenMagic:WandCaps:0, Alchemical Cap
ForbiddenMagic:WandCaps:1, Vinteum Cap
ForbiddenMagic:WandCaps:2, Terrasteel Cap
ForbiddenMagic:WandCaps:3, Manasteel Cap
ForbiddenMagic:WandCaps:4, Inert Manasteel Cap
ForbiddenMagic:WandCaps:5, Elementium Cap
ForbiddenMagic:WandCaps:6, Inert Elementium Cap
ForbiddenMagic:FMResource:0, Fragment d'émeraude
ForbiddenMagic:FMResource:1, Encre de l'ombre
ForbiddenMagic:FMResource:2, Pépite d'acier magique
ForbiddenMagic:FMResource:3, Tesson sang infecté
ForbiddenMagic:FMResource:4, Elementium Nugget
ForbiddenMagic:Bloodwell, Outils du scribe sanglant
ForbiddenMagic:EldritchOrb, orbe sanglante d'Eldritch
ForbiddenMagic:Boundwell, Outils d'écriture attachés
ForbiddenMagic:BloodRapier, Rapière du Strix
ForbiddenMagic:Crystalwell, outils d'écriture en cristal
ForbiddenMagic:Primewell, Primal Scribing Tools
ForbiddenMagic:RidingCrop, Cravache
ForbiddenMagic:SubCollar:0, Collar of Pain
ForbiddenMagic:RingNutrition, Ring of Nutrition
ForbiddenMagic:TaintFruit, Tainted Fruit
ForbiddenMagic:TaintCoal, Hexcoal
ForbiddenMagic:BlinkFocus, Wand Focus: Blink
guideapi:ItemLostPage:0, Lost Page
BloodArsenal:bound_bow, Bound Bow
BloodArsenal:blood_orange, Blood Orange
BloodArsenal:blood_infused_pickaxe_wood, Blood Infused Wooden Pickaxe
BloodArsenal:blood_infused_axe_wood, Blood Infused Wooden Axe
BloodArsenal:blood_infused_shovel_wood, Blood Infused Wooden Shovel
BloodArsenal:blood_infused_sword_wood, Blood Infused Wooden Sword
BloodArsenal:amorphic_catalyst, Amorphic Catalyst
BloodArsenal:blood_infused_stick, Blood Infused Stick
BloodArsenal:bound_sickle, Bound Sickle
BloodArsenal:blood_infused_pickaxe_iron, Blood Infused Iron Pickaxe
BloodArsenal:blood_infused_axe_iron, Blood Infused Iron Axe
BloodArsenal:blood_infused_shovel_iron, Blood Infused Iron Shovel
BloodArsenal:blood_infused_sword_iron, Blood Infused Iron Sword
BloodArsenal:blood_infused_iron, Blood Infused Iron Ingot
BloodArsenal:bound_shears, Bound Shears
BloodArsenal:blood_diamond, Blood Diamond
BloodArsenal:blood_infused_diamond_unactive, Blood Infused Diamond (Unactive)
BloodArsenal:blood_infused_diamond_active, Blood Infused Diamond (Active)
BloodArsenal:blood_infused_diamond_bound, Bound Diamond
BloodArsenal:blood_infused_pickaxe_diamond:0, Blood Infused Diamond Pickaxe
BloodArsenal:blood_infused_axe_diamond:0, Blood Infused Diamond Axe [WIP]
BloodArsenal:blood_infused_shovel_diamond:0, Blood Infused Diamond Shovel
BloodArsenal:blood_infused_sword_diamond:0, Blood Infused Diamond Sword [WIP]
BloodArsenal:heart, Heart
BloodArsenal:soul_fragment, Soul Fragment
BloodArsenal:bound_igniter, Bound Igniter
BloodArsenal:soul_booster, Soul Booster
BloodArsenal:soul_nullifier, Soul Nullifier
BloodArsenal:blood_cookie, Blood Cookie
BloodArsenal:orange_juice, Orange Juice
BloodArsenal:juice_and_cookies, Juice and Cookies
BloodArsenal:item_blood_cake, Blood Cake
BloodArsenal:vampire_cape, Vampire Cape
BloodArsenal:vampire_greaves, Vampire Greaves
BloodArsenal:vampire_boots, Vampire Boots
BloodArsenal:sigil_of_swimming, Sigil of Swimming
BloodArsenal:sigil_of_ender, Ender Sigil
BloodArsenal:blood_infused_glowstone_dust, Blood Infused Glowstone Dust
BloodArsenal:sigil_of_divinity, Sigil of Divinity
BloodArsenal:wolf_hide, Wolf Hide
BloodArsenal:blood_money:0, Blood Money x1
BloodArsenal:blood_money:1, Blood Money x4
BloodArsenal:blood_money:2, Blood Money x16
BloodArsenal:blood_money:3, Blood Money x64
BloodArsenal:blood_burned_string, Blood Burned String
BloodArsenal:glass_shard, Glass Shard
BloodArsenal:sigil_of_augmented_holding, Sigil of Augmented Holding
BloodArsenal:sigil_of_lightning, Lightning Sigil
BloodArsenal:glass_sacrificial_dagger, Glass Sacrificial Dagger
BloodArsenal:glass_dagger_of_sacrifice, Glass Dagger of Sacrifice
BloodArsenal:glass_helmet, Glass Helmet
BloodArsenal:glass_chestplate, Glass Chestplate
